Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
1990-04-03,372.1251,372.1251,372.1251,372.1251,
1990-04-04,369.5327,369.5327,369.5327,369.5327,
1990-04-05,369.1513,369.1513,369.1513,369.1513,
1990-04-06,368.4829,368.4829,368.4829,368.4829,
1990-04-09,369.8882,369.8882,369.8882,369.8882,
1990-04-10,370.6467,370.6467,370.6467,370.6467,
1990-04-11,370.4863,370.4863,370.4863,370.4863,
1990-04-12,373.1421,373.1421,373.1421,373.1421,
1990-04-16,373.6113,373.6113,373.6113,373.6113,
1990-04-17,373.5528,373.5528,373.5528,373.5528,
1990-04-18,369.2751,369.2751,369.2751,369.2751,
1990-04-19,366.4312,366.4312,366.4312,366.4312,
1990-04-20,363.2231,363.2231,363.2231,363.2231,
1990-04-23,358.853,358.853,358.853,358.853,
1990-04-24,358.13,358.13,358.13,358.13,
1990-04-25,359.9804,359.9804,359.9804,359.9804,
1990-04-26,361.0039,361.0039,361.0039,361.0039,
1990-04-27,356.8823,356.8823,356.8823,356.8823,
1990-04-30,358.8147,358.8147,358.8147,358.8147,
1990-05-01,360.4829,360.4829,360.4829,360.4829,
1990-05-02,362.9198,362.9198,362.9198,362.9198,
1990-05-03,364.212,364.212,364.212,364.212,
1990-05-04,367.4616,367.4616,367.4616,367.4616,
1990-05-07,369.8951,369.8951,369.8951,369.8951,
1990-05-08,371.6374,371.6374,371.6374,371.6374,
1990-05-09,372.6415,372.6415,372.6415,372.6415,
1990-05-10,373.7392,373.7392,373.7392,373.7392,
1990-05-11,382.7191,382.7191,382.7191,382.7191,
1990-05-14,385.8939,385.8939,385.8939,385.8939,
1990-05-15,385.4022,385.4022,385.4022,385.4022,
1990-05-16,385.1781,385.1781,385.1781,385.1781,
1990-05-17,385.708,385.708,385.708,385.708,
1990-05-18,385.8952,385.8952,385.8952,385.8952,
1990-05-21,389.6383,389.6383,389.6383,389.6383,
1990-05-22,390.3251,390.3251,390.3251,390.3251,
1990-05-23,391.278,391.278,391.278,391.278,
1990-05-24,390.3708,390.3708,390.3708,390.3708,
1990-05-25,386.3746,386.3746,386.3746,386.3746,
1990-05-29,393.0815,393.0815,393.0815,393.0815,
1990-05-30,393.3235,393.3235,393.3235,393.3235,
1990-05-31,393.8009,393.8009,393.8009,393.8009,
1990-06-01,395.9398,395.9398,395.9398,395.9398,
1990-06-04,400.6356,400.6356,400.6356,400.6356,
1990-06-05,399.8635,399.8635,399.8635,399.8635,
1990-06-06,398.0466,398.0466,398.0466,398.0466,
1990-06-07,396.0899,396.0899,396.0899,396.0899,
1990-06-08,391.2548,391.2548,391.2548,391.2548,
1990-06-11,394.6121,394.6121,394.6121,394.6121,
1990-06-12,399.672,399.672,399.672,399.672,
1990-06-13,398.2119,398.2119,398.2119,398.2119,
1990-06-14,396.0424,396.0424,396.0424,396.0424,
1990-06-15,396.0577,396.0577,396.0577,396.0577,
1990-06-18,389.502,389.502,389.502,389.502,
1990-06-19,391.2657,391.2657,391.2657,391.2657,
1990-06-20,391.961,391.961,391.961,391.961,
1990-06-21,393.4564,393.4564,393.4564,393.4564,
1990-06-22,387.9563,387.9563,387.9563,387.9563,
1990-06-25,384.7778,384.7778,384.7778,384.7778,
1990-06-26,384.52,384.52,384.52,384.52,
1990-06-27,387.8916,387.8916,387.8916,387.8916,
1990-06-28,390.644,390.644,390.644,390.644,
1990-06-29,391.1443,391.1443,391.1443,391.1443,
1990-07-02,392.8126,392.8126,392.8126,392.8126,
1990-07-03,393.6549,393.6549,393.6549,393.6549,
1990-07-05,388.8206,388.8206,388.8206,388.8206,
1990-07-06,391.8159,391.8159,391.8159,391.8159,
1990-07-09,393.0523,393.0523,393.0523,393.0523,
1990-07-10,389.7452,389.7452,389.7452,389.7452,
1990-07-11,394.9317,394.9317,394.9317,394.9317,
1990-07-12,399.5345,399.5345,399.5345,399.5345,
1990-07-13,401.5789,401.5789,401.5789,401.5789,
1990-07-16,403.455,403.455,403.455,403.455,
1990-07-17,401.9011,401.9011,401.9011,401.9011,
1990-07-18,398.3066,398.3066,398.3066,398.3066,
1990-07-19,399.5162,399.5162,399.5162,399.5162,
1990-07-20,395.4633,395.4633,395.4633,395.4633,
1990-07-23,388.6139,388.6139,388.6139,388.6139,
1990-07-24,389.1411,389.1411,389.1411,389.1411,
1990-07-25,390.5936,390.5936,390.5936,390.5936,
1990-07-26,389.3335,389.3335,389.3335,389.3335,
1990-07-27,386.695,386.695,386.695,386.695,
1990-07-30,389.0965,389.0965,389.0965,389.0965,
1990-07-31,389.8899,389.8899,389.8899,389.8899,
1990-08-01,389.2178,389.2178,389.2178,389.2178,
1990-08-02,384.8572,384.8572,384.8572,384.8572,
1990-08-03,377.671,377.671,377.671,377.671,
1990-08-06,366.5049,366.5049,366.5049,366.5049,
1990-08-07,367.111,367.111,367.111,367.111,
1990-08-08,370.9758,370.9758,370.9758,370.9758,
1990-08-09,372.8079,372.8079,372.8079,372.8079,
1990-08-10,368.0713,368.0713,368.0713,368.0713,
1990-08-13,371.8275,371.8275,371.8275,371.8275,
1990-08-14,372.487,372.487,372.487,372.487,
1990-08-15,373.2487,373.2487,373.2487,373.2487,
1990-08-16,364.9048,364.9048,364.9048,364.9048,
1990-08-17,359.9009,359.9009,359.9009,359.9009,
1990-08-20,360.7188,360.7188,360.7188,360.7188,
1990-08-21,353.4563,353.4563,353.4563,353.4563,
1990-08-22,347.6382,347.6382,347.6382,347.6382,
1990-08-23,337.2239,337.2239,337.2239,337.2239,
1990-08-24,342.1143,342.1143,342.1143,342.1143,
1990-08-27,353.1517,353.1517,353.1517,353.1517,
1990-08-28,353.1726,353.1726,353.1726,353.1726,
1990-08-29,356.328,356.328,356.328,356.328,
1990-08-30,350.3135,350.3135,350.3135,350.3135,
1990-08-31,354.6475,354.6475,354.6475,354.6475,
1990-09-04,355.3215,355.3215,355.3215,355.3215,
1990-09-05,356.7545,356.7545,356.7545,356.7545,
1990-09-06,352.4533,352.4533,352.4533,352.4533,
1990-09-07,355.689,355.689,355.689,355.689,
1990-09-10,353.9062,353.9062,353.9062,353.9062,
1990-09-11,353.3164,353.3164,353.3164,353.3164,
1990-09-12,354.9694,354.9694,354.9694,354.9694,
1990-09-13,350.6905,350.6905,350.6905,350.6905,
1990-09-14,348.6985,348.6985,348.6985,348.6985,
1990-09-17,349.7561,349.7561,349.7561,349.7561,
1990-09-18,350.8667,350.8667,350.8667,350.8667,
1990-09-19,348.6652,348.6652,348.6652,348.6652,
1990-09-20,343.1049,343.1049,343.1049,343.1049,
1990-09-21,342.9286,342.9286,342.9286,342.9286,
1990-09-24,335.6706,335.6706,335.6706,335.6706,
1990-09-25,339.7504,339.7504,339.7504,339.7504,
1990-09-26,336.2334,336.2334,336.2334,336.2334,
1990-09-27,331.785,331.785,331.785,331.785,
1990-09-28,337.3884,337.3884,337.3884,337.3884,
1990-10-01,347.3012,347.3012,347.3012,347.3012,
1990-10-02,347.6011,347.6011,347.6011,347.6011,
1990-10-03,343.6179,343.6179,343.6179,343.6179,
1990-10-04,345.0513,345.0513,345.0513,345.0513,
1990-10-05,343.7459,343.7459,343.7459,343.7459,
1990-10-08,345.9309,345.9309,345.9309,345.9309,
1990-10-09,336.7099,336.7099,336.7099,336.7099,
1990-10-10,331.5163,331.5163,331.5163,331.5163,
1990-10-11,326.0788,326.0788,326.0788,326.0788,
1990-10-12,331.1224,331.1224,331.1224,331.1224,
1990-10-15,334.729,334.729,334.729,334.729,
1990-10-16,329.9835,329.9835,329.9835,329.9835,
1990-10-17,329.8212,329.8212,329.8212,329.8212,
1990-10-18,337.5324,337.5324,337.5324,337.5324,
1990-10-19,344.9843,344.9843,344.9843,344.9843,
1990-10-22,347.5423,347.5423,347.5423,347.5423,
1990-10-23,344.8946,344.8946,344.8946,344.8946,
1990-10-24,345.1728,345.1728,345.1728,345.1728,
1990-10-25,342.5128,342.5128,342.5128,342.5128,
1990-10-26,336.5652,336.5652,336.5652,336.5652,
1990-10-29,333.51,333.51,333.51,333.51,
1990-10-30,336.0134,336.0134,336.0134,336.0134,
1990-10-31,335.9515,335.9515,335.9515,335.9515,
1990-11-01,339.3508,339.3508,339.3508,339.3508,
1990-11-02,344.7282,344.7282,344.7282,344.7282,
1990-11-05,348.2003,348.2003,348.2003,348.2003,
1990-11-06,344.9949,344.9949,344.9949,344.9949,
1990-11-07,338.814,338.814,338.814,338.814,
1990-11-08,340.7582,340.7582,340.7582,340.7582,
1990-11-09,347.705,347.705,347.705,347.705,
1990-11-12,354.0664,354.0664,354.0664,354.0664,
1990-11-13,352.1114,352.1114,352.1114,352.1114,
1990-11-14,355.1972,355.1972,355.1972,355.1972,
1990-11-15,351.4668,351.4668,351.4668,351.4668,
1990-11-16,351.6874,351.6874,351.6874,351.6874,
1990-11-19,354.1638,354.1638,354.1638,354.1638,
1990-11-20,349.701,349.701,349.701,349.701,
1990-11-21,350.5239,350.5239,350.5239,350.5239,
1990-11-23,349.4946,349.4946,349.4946,349.4946,
1990-11-26,351.1794,351.1794,351.1794,351.1794,
1990-11-27,353.0756,353.0756,353.0756,353.0756,
1990-11-28,352.918,352.918,352.918,352.918,
1990-11-29,351.2264,351.2264,351.2264,351.2264,
1990-11-30,357.6678,357.6678,357.6678,357.6678,
1990-12-03,360.0032,360.0032,360.0032,360.0032,
1990-12-04,362.5702,362.5702,362.5702,362.5702,
1990-12-05,366.5409,366.5409,366.5409,366.5409,
1990-12-06,365.6176,365.6176,365.6176,365.6176,
1990-12-07,364.1666,364.1666,364.1666,364.1666,
1990-12-10,365.5022,365.5022,365.5022,365.5022,
1990-12-11,362.9194,362.9194,362.9194,362.9194,
1990-12-12,367.0907,367.0907,367.0907,367.0907,
1990-12-13,366.1657,366.1657,366.1657,366.1657,
1990-12-14,363.3651,363.3651,363.3651,363.3651,
1990-12-17,362.4956,362.4956,362.4956,362.4956,
1990-12-18,366.9988,366.9988,366.9988,366.9988,
1990-12-19,367.1878,367.1878,367.1878,367.1878,
1990-12-20,367.0999,367.0999,367.0999,367.0999,
1990-12-21,368.9136,368.9136,368.9136,368.9136,
1990-12-24,367.1255,367.1255,367.1255,367.1255,
1990-12-26,368.2105,368.2105,368.2105,368.2105,
1990-12-27,365.3715,365.3715,365.3715,365.3715,
1990-12-28,365.958,365.958,365.958,365.958,
1990-12-31,367.6313,367.6313,367.6313,367.6313,
1991-01-02,363.443,363.443,363.443,363.443,
1991-01-03,358.3953,358.3953,358.3953,358.3953,
1991-01-04,357.5046,357.5046,357.5046,357.5046,
1991-01-07,351.3869,351.3869,351.3869,351.3869,
1991-01-08,350.7876,350.7876,350.7876,350.7876,
1991-01-09,347.0157,347.0157,347.0157,347.0157,
1991-01-10,350.4035,350.4035,350.4035,350.4035,
1991-01-11,351.1856,351.1856,351.1856,351.1856,
1991-01-14,348.22,348.22,348.22,348.22,
1991-01-15,349.6129,349.6129,349.6129,349.6129,
1991-01-16,352.3465,352.3465,352.3465,352.3465,
1991-01-17,365.4966,365.4966,365.4966,365.4966,
1991-01-18,370.282,370.282,370.282,370.282,
1991-01-21,368.978,368.978,368.978,368.978,
1991-01-22,365.9208,365.9208,365.9208,365.9208,
1991-01-23,368.0518,368.0518,368.0518,368.0518,
1991-01-24,373.208,373.208,373.208,373.208,
1991-01-25,374.6628,374.6628,374.6628,374.6628,
1991-01-28,374.6906,374.6906,374.6906,374.6906,
1991-01-29,374.5791,374.5791,374.5791,374.5791,
1991-01-30,380.2696,380.2696,380.2696,380.2696,
1991-01-31,383.6417,383.6417,383.6417,383.6417,
1991-02-01,382.6824,382.6824,382.6824,382.6824,
1991-02-04,388.8557,388.8557,388.8557,388.8557,
1991-02-05,392.333,392.333,392.333,392.333,
1991-02-06,399.9538,399.9538,399.9538,399.9538,
1991-02-07,398.342,398.342,398.342,398.342,
1991-02-08,401.5621,401.5621,401.5621,401.5621,
1991-02-11,412.0618,412.0618,412.0618,412.0618,
1991-02-12,408.6811,408.6811,408.6811,408.6811,
1991-02-13,412.703,412.703,412.703,412.703,
1991-02-14,407.3483,407.3483,407.3483,407.3483,
1991-02-15,412.843,412.843,412.843,412.843,
1991-02-19,413.2435,413.2435,413.2435,413.2435,
1991-02-20,408.499,408.499,408.499,408.499,
1991-02-21,408.3144,408.3144,408.3144,408.3144,
1991-02-22,409.1792,409.1792,409.1792,409.1792,
1991-02-25,411.1174,411.1174,411.1174,411.1174,
1991-02-26,406.2076,406.2076,406.2076,406.2076,
1991-02-27,411.7453,411.7453,411.7453,411.7453,
1991-02-28,411.0779,411.0779,411.0779,411.0779,
1991-03-01,414.9203,414.9203,414.9203,414.9203,
1991-03-04,413.779,413.779,413.779,413.779,
1991-03-05,422.1043,422.1043,422.1043,422.1043,
1991-03-06,421.5038,421.5038,421.5038,421.5038,
1991-03-07,421.2472,421.2472,421.2472,421.2472,
1991-03-08,420.2442,420.2442,420.2442,420.2442,
1991-03-11,418.1326,418.1326,418.1326,418.1326,
1991-03-12,414.8679,414.8679,414.8679,414.8679,
1991-03-13,419.9805,419.9805,419.9805,419.9805,
1991-03-14,418.7909,418.7909,418.7909,418.7909,
1991-03-15,418.8918,418.8918,418.8918,418.8918,
1991-03-18,417.2402,417.2402,417.2402,417.2402,
1991-03-19,411.0765,411.0765,411.0765,411.0765,
1991-03-20,412.5746,412.5746,412.5746,412.5746,
1991-03-21,411.0787,411.0787,411.0787,411.0787,
1991-03-22,412.2752,412.2752,412.2752,412.2752,
1991-03-25,414.97,414.97,414.97,414.97,
1991-03-26,422.2297,422.2297,422.2297,422.2297,
1991-03-27,421.1739,421.1739,421.1739,421.1739,
1991-03-28,421.0325,421.0325,421.0325,421.0325,
1991-04-01,416.7427,416.7427,416.7427,416.7427,
1991-04-02,425.9687,425.9687,425.9687,425.9687,
1991-04-03,425.3772,425.3772,425.3772,425.3772,
1991-04-04,426.4964,426.4964,426.4964,426.4964,
1991-04-05,421.5528,421.5528,421.5528,421.5528,
1991-04-08,425.269,425.269,425.269,425.269,
1991-04-09,419.5727,419.5727,419.5727,419.5727,
1991-04-10,419.1144,419.1144,419.1144,419.1144,
1991-04-11,424.1463,424.1463,424.1463,424.1463,
1991-04-12,427.2575,427.2575,427.2575,427.2575,
1991-04-15,428.2257,428.2257,428.2257,428.2257,
1991-04-16,435.4558,435.4558,435.4558,435.4558,
1991-04-17,438.6508,438.6508,438.6508,438.6508,
1991-04-18,436.4151,436.4151,436.4151,436.4151,
1991-04-19,431.6461,431.6461,431.6461,431.6461,
1991-04-22,428.0273,428.0273,428.0273,428.0273,
1991-04-23,428.9385,428.9385,428.9385,428.9385,
1991-04-24,430.0924,430.0924,430.0924,430.0924,
1991-04-25,426.1697,426.1697,426.1697,426.1697,
1991-04-26,425.954,425.954,425.954,425.954,
1991-04-29,420.0123,420.0123,420.0123,420.0123,
1991-04-30,422.0288,422.0288,422.0288,422.0288,
1991-05-01,427.5854,427.5854,427.5854,427.5854,
1991-05-02,427.8598,427.8598,427.8598,427.8598,
1991-05-03,428.2252,428.2252,428.2252,428.2252,
1991-05-06,427.7012,427.7012,427.7012,427.7012,
1991-05-07,424.8058,424.8058,424.8058,424.8058,
1991-05-08,426.1501,426.1501,426.1501,426.1501,
1991-05-09,431.6848,431.6848,431.6848,431.6848,
1991-05-10,423.3,423.3,423.3,423.3,
1991-05-13,424.5697,424.5697,424.5697,424.5697,
1991-05-14,418.8158,418.8158,418.8158,418.8158,
1991-05-15,415.4336,415.4336,415.4336,415.4336,
1991-05-16,419.5917,419.5917,419.5917,419.5917,
1991-05-17,420.0302,420.0302,420.0302,420.0302,
1991-05-20,419.9998,419.9998,419.9998,419.9998,
1991-05-21,423.5095,423.5095,423.5095,423.5095,
1991-05-22,424.4709,424.4709,424.4709,424.4709,
1991-05-23,423.0965,423.0965,423.0965,423.0965,
1991-05-24,426.0641,426.0641,426.0641,426.0641,
1991-05-28,431.2188,431.2188,431.2188,431.2188,
1991-05-29,432.1909,432.1909,432.1909,432.1909,
1991-05-30,436.9159,436.9159,436.9159,436.9159,
1991-05-31,440.2355,440.2355,440.2355,440.2355,
1991-06-03,438.3823,438.3823,438.3823,438.3823,
1991-06-04,438.0694,438.0694,438.0694,438.0694,
1991-06-05,435.0811,435.0811,435.0811,435.0811,
1991-06-06,433.4609,433.4609,433.4609,433.4609,
1991-06-07,428.721,428.721,428.721,428.721,
1991-06-10,427.886,427.886,427.886,427.886,
1991-06-11,430.775,430.775,430.775,430.775,
1991-06-12,425.8019,425.8019,425.8019,425.8019,
1991-06-13,426.946,426.946,426.946,426.946,
1991-06-14,432.2146,432.2146,432.2146,432.2146,
1991-06-17,429.7872,429.7872,429.7872,429.7872,
1991-06-18,428.0833,428.0833,428.0833,428.0833,
1991-06-19,424.128,424.128,424.128,424.128,
1991-06-20,424.5057,424.5057,424.5057,424.5057,
1991-06-21,427.1403,427.1403,427.1403,427.1403,
1991-06-24,419.6649,419.6649,419.6649,419.6649,
1991-06-25,419.3617,419.3617,419.3617,419.3617,
1991-06-26,420.4366,420.4366,420.4366,420.4366,
1991-06-27,423.6182,423.6182,423.6182,423.6182,
1991-06-28,420.0666,420.0666,420.0666,420.0666,
1991-07-01,427.7332,427.7332,427.7332,427.7332,
1991-07-02,427.2239,427.2239,427.2239,427.2239,
1991-07-03,422.7102,422.7102,422.7102,422.7102,
1991-07-05,423.6307,423.6307,423.6307,423.6307,
1991-07-08,428.0077,428.0077,428.0077,428.0077,
1991-07-09,425.9772,425.9772,425.9772,425.9772,
1991-07-10,425.5593,425.5593,425.5593,425.5593,
1991-07-11,426.9535,426.9535,426.9535,426.9535,
1991-07-12,430.6684,430.6684,430.6684,430.6684,
1991-07-15,433.1691,433.1691,433.1691,433.1691,
1991-07-16,432.2176,432.2176,432.2176,432.2176,
1991-07-17,431.8324,431.8324,431.8324,431.8324,
1991-07-18,436.5792,436.5792,436.5792,436.5792,
1991-07-19,435.2821,435.2821,435.2821,435.2821,
1991-07-22,433.7957,433.7957,433.7957,433.7957,
1991-07-23,429.879,429.879,429.879,429.879,
1991-07-24,429.0066,429.0066,429.0066,429.0066,
1991-07-25,431.6556,431.6556,431.6556,431.6556,
1991-07-26,431.6488,431.6488,431.6488,431.6488,
1991-07-29,434.2448,434.2448,434.2448,434.2448,
1991-07-30,438.3736,438.3736,438.3736,438.3736,
1991-07-31,439.6456,439.6456,439.6456,439.6456,
1991-08-01,438.886,438.886,438.886,438.886,
1991-08-02,439.0153,439.0153,439.0153,439.0153,
1991-08-05,436.7872,436.7872,436.7872,436.7872,
1991-08-06,443.3085,443.3085,443.3085,443.3085,
1991-08-07,443.4163,443.4163,443.4163,443.4163,
1991-08-08,442.0778,442.0778,442.0778,442.0778,
1991-08-09,439.7238,439.7238,439.7238,439.7238,
1991-08-12,440.8677,440.8677,440.8677,440.8677,
1991-08-13,442.7083,442.7083,442.7083,442.7083,
1991-08-14,443.0901,,,,
1991-08-15,442.473,442.473,442.473,442.473,
1991-08-16,438.2782,438.2782,438.2782,438.2782,
1991-08-19,428.0084,428.0084,428.0084,428.0084,
1991-08-20,431.385,431.385,431.385,431.385,
1991-08-21,444.0833,444.0833,444.0833,444.0833,
1991-08-22,444.9429,444.9429,444.9429,444.9429,
1991-08-23,448.1742,448.1742,448.1742,448.1742,
1991-08-26,447.9605,447.9605,447.9605,447.9605,
1991-08-27,447.1643,447.1643,447.1643,447.1643,
1991-08-28,451.3042,451.3042,451.3042,451.3042,
1991-08-29,451.1176,451.1176,451.1176,451.1176,
1991-08-30,450.0617,450.0617,450.0617,450.0617,
1991-09-03,446.39,446.39,446.39,446.39,
1991-09-04,443.9369,443.9369,443.9369,443.9369,
1991-09-05,443.0046,443.0046,443.0046,443.0046,
1991-09-06,442.9693,442.9693,442.9693,442.9693,
1991-09-09,442.5276,442.5276,442.5276,442.5276,
1991-09-10,438.1145,438.1145,438.1145,438.1145,
1991-09-11,438.7206,438.7206,438.7206,438.7206,
1991-09-12,441.293,441.293,441.293,441.293,
1991-09-13,437.0344,437.0344,437.0344,437.0344,
1991-09-16,439.7106,439.7106,439.7106,439.7106,
1991-09-17,439.428,439.428,439.428,439.428,
1991-09-18,441.0706,441.0706,441.0706,441.0706,
1991-09-19,441.783,441.783,441.783,441.783,
1991-09-20,442.2731,442.2731,442.2731,442.2731,
1991-09-23,439.9975,439.9975,439.9975,439.9975,
1991-09-24,442.2093,442.2093,442.2093,442.2093,
1991-09-25,441.2934,441.2934,441.2934,441.2934,
1991-09-26,440.8486,440.8486,440.8486,440.8486,
1991-09-27,440.1779,440.1779,440.1779,440.1779,
1991-09-30,442.5299,442.5299,442.5299,442.5299,
1991-10-01,444.0759,444.0759,444.0759,444.0759,
1991-10-02,443.0045,443.0045,443.0045,443.0045,
1991-10-03,438.6904,438.6904,438.6904,438.6904,
1991-10-04,435.224,435.224,435.224,435.224,
1991-10-07,433.265,433.265,433.265,433.265,
1991-10-08,434.6338,434.6338,434.6338,434.6338,
1991-10-09,430.2164,430.2164,430.2164,430.2164,
1991-10-10,434.4991,434.4991,434.4991,434.4991,
1991-10-11,435.5998,435.5998,435.5998,435.5998,
1991-10-14,441.3324,441.3324,441.3324,441.3324,
1991-10-15,446.5352,446.5352,446.5352,446.5352,
1991-10-16,448.5862,448.5862,448.5862,448.5862,
1991-10-17,447.5972,447.5972,447.5972,447.5972,
1991-10-18,448.2596,448.2596,448.2596,448.2596,
1991-10-21,445.4513,445.4513,445.4513,445.4513,
1991-10-22,442.9546,442.9546,442.9546,442.9546,
1991-10-23,443.0802,443.0802,443.0802,443.0802,
1991-10-24,439.8034,439.8034,439.8034,439.8034,
1991-10-25,438.8349,438.8349,438.8349,438.8349,
1991-10-28,445.0074,445.0074,445.0074,445.0074,
1991-10-29,447.3551,447.3551,447.3551,447.3551,
1991-10-30,449.0464,449.0464,449.0464,449.0464,
1991-10-31,448.4796,448.4796,448.4796,448.4796,
1991-11-01,447.1951,447.1951,447.1951,447.1951,
1991-11-04,446.3803,446.3803,446.3803,446.3803,
1991-11-05,444.8145,444.8145,444.8145,444.8145,
1991-11-06,446.3708,446.3708,446.3708,446.3708,
1991-11-07,450.725,450.725,450.725,450.725,
1991-11-08,449.9958,449.9958,449.9958,449.9958,
1991-11-11,450.2592,450.2592,450.2592,450.2592,
1991-11-12,454.4363,454.4363,454.4363,454.4363,
1991-11-13,455.2518,455.2518,455.2518,455.2518,
1991-11-14,454.9998,454.9998,454.9998,454.9998,
1991-11-15,438.3568,438.3568,438.3568,438.3568,
1991-11-18,441.5062,441.5062,441.5062,441.5062,
1991-11-19,434.8545,434.8545,434.8545,434.8545,
1991-11-20,433.862,433.862,433.862,433.862,
1991-11-21,435.6202,435.6202,435.6202,435.6202,
1991-11-22,431.2498,431.2498,431.2498,431.2498,
1991-11-25,430.4461,430.4461,430.4461,430.4461,
1991-11-26,433.4542,433.4542,433.4542,433.4542,
1991-11-27,431.9014,431.9014,431.9014,431.9014,
