Date,Total Return Index
7/15/64,177.76163836011293
7/16/64,177.77771331922273
7/17/64,177.7937897319887
7/20/64,177.80986759854238
7/21/64,177.82594691901517
7/22/64,177.84202769353857
7/23/64,177.8581099222441
7/24/64,177.8741936052632
7/27/64,177.89027874272742
7/28/64,177.90636533476828
7/29/64,177.92245338151736
7/30/64,177.93854288310615
7/31/64,177.95463383966623
8/3/64,177.97225893785821
8/4/64,177.9898857816866
8/5/64,178.00751437132433
8/6/64,178.02514470694422
8/7/64,178.04277678871924
8/10/64,178.06041061682234
8/11/64,178.07804619142647
8/12/64,178.0956835127046
8/13/64,178.11332258082973
8/14/64,178.13096339597493
8/17/64,178.1486059583131
8/18/64,178.16625026801745
8/19/64,178.1838963252609
8/20/64,178.2015441302166
8/21/64,178.21919368305765
8/24/64,178.23684498395713
8/25/64,178.2544980330882
8/26/64,178.27215283062404
8/27/64,178.28980937673776
8/28/64,178.30746767160255
8/31/64,178.32512771539166
9/1/64,178.34198666156294
9/2/64,178.35884720158737
9/3/64,178.37570933561565
9/4/64,178.39257306379844
9/7/64,178.40943838628647
9/8/64,178.42630530323046
9/9/64,178.4431738147812
9/10/64,178.46004392108935
9/11/64,178.47691562230577
9/14/64,178.49378891858117
9/15/64,178.5106638100664
9/16/64,178.52754029691226
9/17/64,178.5444183792696
9/18/64,178.56129805728918
9/21/64,178.57817933112193
9/22/64,178.5950622009187
9/23/64,178.61194666683036
9/24/64,178.62883272900783
9/25/64,178.64572038760198
9/28/64,178.66260964276378
9/29/64,178.67950049464415
9/30/64,178.69639294339407
10/1/64,178.71328698916446
10/2/64,178.73018263210633
10/5/64,178.7470798723707
10/6/64,178.76397871010852
10/7/64,178.78087914547092
10/8/64,178.79778117860883
10/9/64,178.81468480967337
10/12/64,178.8315900388156
10/13/64,178.84849686618657
10/14/64,178.86540529193738
10/15/64,178.8823153162192
10/16/64,178.89922693918308
10/19/64,178.9161401609802
10/20/64,178.93305498176173
10/21/64,178.9499714016788
10/22/64,178.96688942088264
10/23/64,178.9838090395244
10/26/64,179.0007302577553
10/27/64,179.01765307572663
10/28/64,179.03457749358952
10/29/64,179.05150351149533
10/30/64,179.06843112959527
11/2/64,179.0861665412204
11/3/64,179.1039037094077
11/4/64,179.12164263433107
11/5/64,179.13938331616453
11/6/64,179.15712575508212
11/9/64,179.17486995125785
11/10/64,179.19261590486576
11/11/64,179.2103636160799
11/12/64,179.22811308507437
11/13/64,179.24586431202323
11/16/64,179.26361729710064
11/17/64,179.28137204048068
11/18/64,179.29912854233757
11/19/64,179.3168868028454
11/20/64,179.3346468221784
11/23/64,179.3524086005107
11/24/64,179.37017213801658
11/25/64,179.38793743487028
11/26/64,179.40570449124598
11/27/64,179.4234733
11/30/64,179.44124388326065
12/1/64,179.45747072885368
12/2/64,179.473699
12/3/64,179.4899288223463
12/4/64,179.50616007051127
12/7/64,179.52239278646564
12/8/64,179.5386269703422
12/9/64,179.5548626222736
12/10/64,179.57109974239268
12/11/64,179.58733833083218
12/14/64,179.60357838772484
12/15/64,179.6198199132035
12/16/64,179.6360629074009
12/17/64,179.65230737044996
12/18/64,179.66855330248345
12/21/64,179.68480070363418
12/22/64,179.70104957403507
12/23/64,179.71729991381892
12/24/64,179.73355172311867
12/25/64,179.74980500206715
12/28/64,179.76605975079727
12/29/64,179.78231596944195
12/30/64,179.7985736581341
12/31/64,179.81483281700673
1/1/65,179.8421044166178
1/4/65,179.8693801523734
1/5/65,179.8966600249009
1/6/65,179.92394403482766
1/7/65,179.95123218278124
1/8/65,179.97852446938919
1/11/65,180.0058208952792
1/12/65,180.03312146107905
1/13/65,180.06042616741664
1/14/65,180.08773501491996
1/15/65,180.115048
1/18/65,180.14236513593605
1/19/65,180.16968641070522
1/20/65,180.19701182915298
1/21/65,180.22434139190776
1/22/65,180.2516750995981
1/25/65,180.2790129528526
1/26/65,180.30635495230007
1/27/65,180.33370109856924
1/28/65,180.3610513922891
1/29/65,180.38840583408873
2/1/65,180.41713246303746
2/2/65,180.44586366666607
2/3/65,180.47459944570306
2/4/65,180.50333980087711
2/5/65,180.5320847329169
2/8/65,180.56083424255132
2/9/65,180.58958833050934
2/10/65,180.61834699752004
2/11/65,180.64711024431264
2/12/65,180.67587807161647
2/15/65,180.70465048016098
2/16/65,180.7334274706757
2/17/65,180.76220904389032
2/18/65,180.79099520053467
2/19/65,180.81978594133852
2/22/65,180.84858126703205
2/23/65,180.87738117834533
2/24/65,180.9061856760086
2/25/65,180.93499476075226
2/26/65,180.96380843330675
3/1/65,180.98886753053597
3/2/65,181.0139300978422
3/3/65,181.0389961
3/4/65,181.0640656446079
3/5/65,181.0891386250286
3/8/65,181.1142150774488
3/9/65,181.13929500234931
3/10/65,181.16437840021098
3/11/65,181.18946527151473
3/12/65,181.21455561674156
3/15/65,181.23964943637242
3/16/65,181.2647467308886
3/17/65,181.28984750077115
3/18/65,181.3149517465014
3/19/65,181.34005946856064
3/22/65,181.36517066743025
3/23/65,181.3902853435917
3/24/65,181.41540349752654
3/25/65,181.4405251297163
3/26/65,181.46565024064267
3/29/65,181.49077883078735
3/30/65,181.51591090063215
3/31/65,181.54104645065888
4/1/65,181.56732824727223
4/2/65,181.59361384871568
4/5/65,181.6199033
4/6/65,181.64619646829615
4/7/65,181.6724934875351
4/8/65,181.6987943138079
4/9/65,181.7250989476657
4/12/65,181.75140738965973
4/13/65,181.77771964034136
4/14/65,181.80403570026184
4/15/65,181.83035556997274
